crop_type,region,season,soil_type,irrigation_method,temperature_C,humidity_percent,rainfall_mm,leaf_wetness_hrs,soil_pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,days_since_last_rain,plant_age_days,pesticide_applied,fertilizer_kg_ha,disease_label,HTI,drought_stress,maturity_stage,maturity_stage_encoded
Maize,East,Kharif,Sandy,Drip,27.686971621039323,75.9964331843784,1.456675147299804,23.357346904798668,6.163277520144204,108.7998124624826,84.46310368053214,62.35767009038853,53.0,87.0,1.0,25.386762554480217,Fungal,21.041110888760958,1,Reproductive,2
Cotton,North,Kharif,Clay,Sprinkler,35.58718932813294,50.96908799201836,14.57823723654837,17.519732553130567,7.343315456265639,32.65542172251227,41.448339466724576,77.92128019998935,21.0,44.0,0.0,52.4953813298955,Bacterial,18.13846584254225,0,Vegetative,1
Maize,South,Kharif,Sandy,Drip,22.442998964640672,53.85190117272985,0.4221519381040137,12.09165908513148,6.431247588860569,98.0599241962833,41.95457991872897,135.36888385930024,19.0,113.0,1.0,94.39936855041316,Healthy,12.08598162263508,0,Reproductive,2
Rice,South,Kharif,Silty,Drip,24.557871324406545,60.20091077130266,7.238117672524166,22.10011007722316,8.483250932640745,56.097833694028466,43.11196493146731,41.472970485615946,24.0,97.0,1.0,61.48312445438999,Healthy,14.784062203337307,1,Reproductive,2
Cotton,North,Kharif,Clay,Sprinkler,24.773943276221328,53.82172030471439,51.60029856088442,20.874385942679467,6.397878613329722,110.38193803711732,80.71354933520735,20.808437742311277,9.0,101.0,1.0,-11.347543282267496,Healthy,13.33376245857644,0,Reproductive,2
Wheat,North,Kharif,Loamy,Drip,29.429398286594232,61.190971785740935,0.1773590041217826,8.797303678762491,6.655505186647521,141.39701592927017,40.780458526082526,85.94832208134166,54.0,37.0,1.0,33.890058375255265,Healthy,18.008134802263204,1,Vegetative,1
Wheat,North,Kharif,Loamy,Drip,34.766275861006044,64.10567807955495,29.614205466905833,2.787100280387757,7.333965094935588,121.62423003275096,53.11864159318159,61.331974880541765,16.0,29.0,0.0,58.17192799509421,Pest Damage,22.287156883706558,0,Seedling,0
Cotton,North,Kharif,Silty,Drip,37.83110490319952,52.54561840477625,21.37647426509568,6.053577409842194,6.992295982611156,124.00291935756692,40.31052893254271,89.47152485530931,15.0,78.0,0.0,21.778502249929623,Pest Damage,19.878588020745816,0,Reproductive,2
Cotton,South,Zaid,Clay,Sprinkler,31.265838711934137,79.49464473746794,5.244038655515179,5.008542467139254,5.712706436532302,115.3332146186374,93.83508292556915,103.25817761781902,55.0,65.0,0.0,65.17760545531584,Bacterial,24.854667408241763,1,Vegetative,1
Wheat,East,Kharif,Clay,Sprinkler,32.822245742018666,60.05650221780784,46.287930792239074,18.001378453012187,6.806324750527482,126.35045869691832,60.274004383228096,82.43194912644346,34.0,65.0,1.0,51.70491463285043,Pest Damage,19.71189274198978,0,Vegetative,1
Soybean,South,Kharif,Clay,Sprinkler,41.45093237999363,30.28997835990762,47.252443254757246,13.154637420312152,5.939030248188288,204.7479708225376,93.26476927479888,126.49474284985573,0.0,78.0,1.0,50.44046342645285,Pest Damage,12.555478447880011,0,Reproductive,2
Maize,Central,Rabi,Silty,Sprinkler,23.244379309289197,46.13845163406185,51.83600126457689,20.40235639580065,8.287230669470354,109.4359239532581,59.469395905593075,77.27905518015021,51.0,44.0,0.0,31.13881250842478,Healthy,10.724596705254276,0,Vegetative,1
Wheat,North,Kharif,Sandy,Rainfed,38.25064556998361,63.72885165318884,57.97917385611002,11.7528180111402,4.349653822499135,119.60231665956744,50.13025947117093,102.59594459817492,19.0,17.0,1.0,63.03111747717029,Pest Damage,24.376697171681904,0,Seedling,0
Wheat,North,Kharif,Sandy,Sprinkler,28.83780351464958,61.85929013477458,27.92732539252573,18.4743613178728,7.755136395694381,94.06401353068668,75.97766020431405,80.44690562102839,28.0,103.0,1.0,62.648913736726264,Fungal,17.838860544623305,0,Reproductive,2
Soybean,North,Rabi,Sandy,Sprinkler,32.38723019038997,27.403235874694737,205.5111808848687,7.762148102251378,6.440275081954888,62.88925582756876,59.21470689758108,79.90757862747982,14.0,110.0,1.0,89.86777132839725,Pest Damage,8.875149082352909,0,Reproductive,2
Cotton,North,Kharif,Clay,Drip,32.765731529646835,27.895201639870415,3.030072451964314,14.451619272417693,5.2086150007918075,127.96596841920406,88.20168433654376,91.41486622964352,17.0,103.0,0.0,70.95828843356276,Pest Damage,9.140066878973581,0,Reproductive,2
Cotton,North,Kharif,Loamy,Sprinkler,25.02491000967907,75.7612791255756,41.730361792037456,15.34560439023123,5.177619716577574,153.95232195267744,55.669516914942335,56.52701864097455,27.0,42.0,0.0,52.612194296391095,Fungal,18.959191923357068,0,Vegetative,1
Maize,North,Rabi,Sandy,Rainfed,25.441956577094185,51.82901208662173,141.30936408454744,18.222890184041862,6.637363370316899,189.6014132825606,50.965309667153825,37.24905975745742,15.0,39.0,0.0,20.228982360578872,Healthy,13.186314749415198,0,Vegetative,1
Wheat,North,Zaid,Loamy,Drip,22.19380822005312,56.42444218538076,10.160116726409251,19.1877216100581,5.315584734328861,114.3737254067006,50.88517558211813,109.12766106682948,15.0,42.0,0.0,34.13657319856254,Healthy,12.522732487858157,0,Vegetative,1
Maize,South,Rabi,Loamy,Drip,28.891732820140373,70.76719739893437,13.036127444399852,6.636073015317042,6.973840580300537,112.22464697690248,84.85593194492031,102.99169852390968,59.0,116.0,1.0,61.41740527497,Fungal,20.445869596801447,0,Reproductive,2
Soybean,West,Kharif,Clay,Rainfed,32.031022137466195,48.87315017787419,34.318744546181065,9.241392036373348,6.105702861497246,148.0661025137692,65.01702301269557,106.20253257781556,56.0,71.0,0.0,50.79691160668989,Pest Damage,15.65456955275198,0,Reproductive,2
Wheat,South,Kharif,Sandy,Drip,32.25008391990936,73.19947015863461,60.794419320000245,4.971242180512596,6.840229250358653,171.36582736982243,45.25041502819505,70.77584512704733,10.0,69.0,0.0,72.00141500351944,Pest Damage,23.606890555088672,0,Vegetative,1
Cotton,West,Kharif,Sandy,Drip,21.557012116156756,65.35467811884101,15.956285322684453,17.948024892377127,5.013787912640885,82.92818757107943,31.28977152695792,84.30294975232911,14.0,32.0,1.0,29.166718824374875,Healthy,14.088515880553805,0,Vegetative,1
Wheat,North,Kharif,Clay,Drip,25.885814693167347,89.64957780642962,72.50506658016747,6.497478327677765,4.068860745041857,139.93684381901525,64.22497215312649,78.1671109020855,49.0,100.0,1.0,42.73338602724973,Fungal,23.206523584179255,0,Reproductive,2
Rice,West,Zaid,Loamy,Rainfed,23.38724561065247,71.16920978120221,11.032447710718577,9.384460842775924,5.133589011239063,174.83562925520954,41.23693700040795,72.71672646761208,29.291666666666668,108.0,1.0,78.49445589275072,Fungal,16.644517890690263,0,Reproductive,2
Soybean,North,Zaid,Loamy,Flood,23.72986752929279,63.89491536120918,82.97551264101047,19.2726354135917,8.179659603581412,112.53141700929234,24.64006270740261,31.24774089189274,29.291666666666668,65.0,1.0,55.92976069135524,Healthy,15.162178773168687,0,Vegetative,1
Cotton,North,Rabi,Loamy,Drip,21.222991819095547,57.37860863667778,11.6650937462619,8.155263369686502,7.694970454361731,85.25558210478985,81.7742430660475,135.02853928597835,45.0,52.0,1.0,49.246929652465255,Healthy,12.177457416872976,0,Vegetative,1
Rice,North,Kharif,Clay,Flood,28.33942137115907,64.8374061703274,38.43428449707824,6.99600742002631,7.203225889955456,143.55626989353698,35.35133729915464,91.25946027994372,30.0,20.0,0.0,10.337465305573543,Fungal,18.374545740738974,0,Seedling,0
Wheat,West,Rabi,Loamy,Drip,33.6994645363894,61.566149511595945,17.713672599384243,15.628354393021588,7.365887970820639,79.63426311457025,24.260088796398612,101.9246701206281,36.0,29.0,0.0,38.895491048837144,Pest Damage,20.74746272108075,0,Seedling,0
Maize,North,Kharif,Sandy,Drip,21.97762941776497,66.26863957713074,15.534062098718396,23.408966058661377,6.934893147792595,155.7097729304421,57.250237481604415,81.36768095278846,58.0,80.0,1.0,35.056747525322876,Fungal,14.564276026456126,0,Reproductive,2
Cotton,Central,Rabi,Loamy,Drip,26.83495918509653,75.50393517811071,17.477956668797297,1.502975258758367,8.76826943294348,179.7201528033156,54.00492102363672,68.46311559393247,31.0,79.0,0.0,81.31328457228437,Fungal,20.26145018818775,0,Reproductive,2
Maize,North,Kharif,Clay,Drip,25.265069729543804,53.039555742493675,27.662051343740455,20.034921709930344,6.153600373508029,104.99652529067004,42.534062148813135,81.47059090892193,13.0,102.0,1.0,76.78655116786481,Bacterial,13.400480742581284,0,Reproductive,2
Wheat,North,Kharif,Sandy,Flood,29.900983074322177,76.05280430070748,74.58574692907091,2.9185160222373785,7.207293233040581,169.74107792754373,64.37935771370348,90.7295892173741,37.0,70.0,1.0,47.81023429902239,Fungal,22.740536141501913,0,Vegetative,1
Cotton,North,Kharif,Loamy,Drip,40.49635882273191,49.21595799688349,56.97118798204122,8.277554814197972,6.118697866550519,138.93819944560593,54.06734103709971,98.90911525488714,18.0,42.0,1.0,52.619671524716026,Pest Damage,19.930670948462954,0,Vegetative,1
Maize,East,Kharif,Loamy,Rainfed,36.034324917776885,54.77075346698119,23.865573185347028,12.025019153066173,6.958223117058128,161.5788539338423,103.98358263577542,82.21640158869212,29.291666666666668,17.0,1.0,56.612670155377614,Pest Damage,19.73627126420655,0,Seedling,0
Rice,North,Kharif,Clay,Sprinkler,24.684995491287637,68.92543308014653,13.260359163202892,17.249744642543682,7.926995187345025,100.50377422862404,56.1428829644042,69.53034195052547,47.0,117.0,1.0,55.78564906017848,Healthy,17.01424004818465,0,Reproductive,2
Wheat,Central,Kharif,Loamy,Rainfed,31.93350249340787,78.00502228645989,77.04849194508031,12.025019153066173,5.920956282576194,138.70229640822092,34.54914854344001,77.27022586616015,36.0,70.0,0.0,53.1580173887489,Fungal,24.909735736830033,0,Vegetative,1
Wheat,Central,Rabi,Loamy,Sprinkler,29.429398286594232,65.74900061993277,81.66580041494016,2.448263046776675,4.692019202018735,120.11953230797243,66.00403742383529,100.73742419010333,13.0,97.0,1.0,64.46688541152027,Fungal,19.349535261895326,0,Reproductive,2
Soybean,West,Zaid,Clay,Drip,25.421277602334506,85.53243056852985,24.181744916544403,17.87540285083794,5.978750421451003,96.43130488914298,67.66118326323769,59.15859219268586,5.0,31.0,0.0,48.546777379435845,Healthy,21.743436614849987,0,Vegetative,1
Maize,South,Rabi,Clay,Drip,26.306246958192823,52.86169595706969,27.92732539252573,7.735017490589603,4.821207881544621,109.44196357496344,53.299758867500614,109.10829619211384,46.0,114.0,1.0,19.445007968431888,Healthy,13.905928284755785,0,Reproductive,2
Maize,South,Kharif,Silty,Rainfed,31.47555464527807,68.0860651739612,18.434687844075853,21.645863896605817,6.692702239087836,137.2835545418416,26.732018864485894,119.86770185292508,58.0,65.0,1.0,34.1372457092978,Bacterial,21.430466649649798,0,Vegetative,1
Cotton,East,Kharif,Loamy,Flood,26.837914106341564,76.51756812530333,6.458317608822467,6.677203687061318,6.365116603987299,86.25218702439585,90.93205117574064,57.54825483744199,11.0,95.0,1.0,52.57694187715702,Fungal,20.5357192097303,0,Reproductive,2
Cotton,South,Kharif,Loamy,Drip,20.687362655666774,52.01062055029746,15.513824062697022,16.65268679150192,4.941326755044835,83.9564970259525,34.75092093141012,97.0980584698424,31.0,57.0,0.0,84.52810393210517,Healthy,10.759625692702787,0,Vegetative,1
Rice,Central,Zaid,Loamy,Drip,23.558369723179673,44.58873322142886,45.83876336457868,3.9541392086941176,3.7240774356025095,81.68760234357339,77.67209378562175,68.3696311809627,5.0,30.0,1.0,76.72035122901045,Healthy,10.504378627186455,0,Vegetative,1
Rice,North,Kharif,Loamy,Drip,30.52631650582861,71.1778063049634,58.68450312361741,22.990729887997997,6.522064104958773,96.72929216629888,84.65647499111451,36.34085442644437,38.0,30.0,0.0,14.64483297848853,Pest Damage,21.72796243455876,0,Vegetative,1
Rice,West,Kharif,Sandy,Drip,17.973259388778104,54.97489240857354,76.32869146376267,0.1037841262651353,9.88054475157888,128.58861707563818,53.800612254418795,92.20947545815748,6.0,70.0,0.0,43.92833365287379,Healthy,9.880780011294604,0,Vegetative,1
Maize,South,Rabi,Sandy,Sprinkler,29.77855619311596,63.55055762940859,0.7148578921488019,5.588447455501936,6.492166994961363,104.80376858187704,77.59053209916416,94.4054226327241,19.0,63.0,0.0,32.62417462208532,Healthy,18.92443851471198,0,Vegetative,1
Soybean,South,Kharif,Clay,Drip,24.904134273716696,90.4764194953332,26.65289842103258,16.2226587847633,5.902009491399768,158.33079890984118,79.34158220736839,86.33623973455917,48.0,64.26082474226804,0.0,58.88550864669575,Fungal,22.53236899716897,0,Vegetative,1
Cotton,West,Kharif,Silty,Rainfed,37.06032646714299,54.358066390919674,12.803919353995749,20.484581517340125,5.062950122013539,76.67940802464705,38.55647907383819,108.32048235288464,16.0,15.0,1.0,53.13270740418844,Pest Damage,20.145276865701163,0,Seedling,0
Rice,East,Zaid,Loamy,Flood,22.342089752577618,59.577378977204866,46.075398129902645,23.84537542305438,6.492166994961363,135.39301774144982,89.42092085684274,81.36209627795893,32.0,34.0,1.0,45.5523911093481,Healthy,13.31083148332042,0,Vegetative,1
Rice,North,Rabi,Loamy,Flood,32.42891715367661,63.89187020326886,27.92732539252573,4.158255286549023,5.578127762183866,108.99113369228397,66.58640341998692,75.7006665869113,50.0,41.0,1.0,55.40413871253603,Bacterial,20.71944165615265,0,Vegetative,1
Maize,East,Kharif,Sandy,Drip,30.00051586197987,80.76109239439525,33.41426363500529,7.371452152556441,5.246980557349414,116.85684072754648,16.708968341105894,95.04623560636188,44.0,70.0,0.0,56.2358162403847,Bacterial,24.228744334088766,0,Vegetative,1
Rice,North,Kharif,Clay,Drip,27.45305893916366,57.98234314197498,49.78660513195776,21.404448504993567,7.710739407923339,140.5312464350589,63.96312933324794,92.4389333990862,33.0,44.0,1.0,43.44909365685845,Healthy,15.91792683707451,0,Vegetative,1
Rice,North,Kharif,Clay,Sprinkler,29.429398286594232,71.33047932870426,58.7983307685429,0.7799979803286146,5.86227493650858,40.96543431190106,48.8210295628232,94.75189610933236,46.0,71.0,1.0,61.434125909170376,Bacterial,20.992130861381142,0,Reproductive,2
Maize,North,Rabi,Sandy,Flood,32.053218677239414,72.4341754515638,12.559305618212695,17.599723735335928,6.629902259195537,55.86797405740036,68.91794514176914,63.64253067120568,43.0,82.0,1.0,50.44046342645285,Fungal,23.217484654545014,0,Reproductive,2
Cotton,South,Kharif,Sandy,Drip,37.51257072199045,69.054055057606,3.6772502357055217,10.153246152528691,7.14738668495161,118.12006549452973,47.197939597835585,82.07335333404875,12.0,34.0,0.0,81.30374475641432,Bacterial,25.903951239886677,0,Vegetative,1
Wheat,North,Rabi,Clay,Rainfed,29.429398286594232,60.20695545383498,9.87252757636995,16.5316324770842,4.948476396163373,113.32516899231676,47.32245657801778,78.83705874170063,36.0,112.0,1.0,39.96940757760228,Bacterial,17.718544716741466,1,Reproductive,2
Soybean,East,Zaid,Loamy,Flood,28.72937037553868,69.35476206829384,36.56486481772882,12.59760292415957,5.683675648938488,77.15628616646137,39.28508267931811,92.53913434309794,52.0,98.0,1.0,82.7140521971179,Fungal,19.925186467673747,0,Reproductive,2
Maize,North,Zaid,Loamy,Drip,19.336413288332956,78.81872038732763,1.6516002287414435,15.050685284169903,8.382948690859948,180.1556253185649,64.49701444267286,92.58432687041028,36.0,111.0,1.0,79.29048502277436,Healthy,15.240713522669216,1,Reproductive,2
Rice,North,Kharif,Clay,Drip,36.40272473744647,58.08779989742301,6.91997858215387,15.999929045747898,5.738922620296765,85.24217438655957,70.40418194653803,70.63853865531581,2.0,58.0,0.0,36.27038970573776,Pest Damage,21.14554190269761,0,Vegetative,1
Maize,South,Kharif,Clay,Flood,27.39894226661751,66.26863957713074,215.92310060967367,12.025019153066173,5.922395807941706,104.0310126705123,59.944216345140866,52.283149161914515,3.0,17.0,1.0,72.01612850789745,Fungal,18.156906298610895,0,Seedling,0
Soybean,North,Zaid,Silty,Drip,21.266691856753916,56.499935290843226,27.92732539252573,15.949511470729869,6.105730794145277,154.49998259031958,60.274004383228096,68.58062601859166,12.0,112.0,0.0,50.056483866229094,Healthy,12.015667137568988,0,Reproductive,2
Rice,North,Rabi,Loamy,Drip,24.72585621871617,67.01399546175884,27.44895006490125,13.640350383255536,7.603993408150598,99.7473304864374,61.9327021195624,65.8667677259173,9.0,52.0,1.0,82.81072321043278,Healthy,16.56978416429147,0,Vegetative,1
Maize,Central,Kharif,Silty,Flood,34.16007120689256,69.82461480716124,0.4427275858164495,12.025019153066173,8.183503557323043,93.96455587004397,81.13870364962122,64.82840469556523,20.0,48.0,1.0,50.28319959014648,Bacterial,23.852138138064724,0,Vegetative,1
Maize,North,Kharif,Sandy,Drip,36.24866979035464,71.0806647834175,27.92732539252573,18.624563357189444,6.732579464433415,131.67197254832567,39.1993294666771,88.37635535555916,14.0,119.0,0.0,77.0507439783355,Bacterial,25.76579546212991,0,Reproductive,2
Maize,South,Rabi,Silty,Drip,25.495298654479676,47.846579263492515,15.73940725978918,12.025019153066173,6.558017584728796,97.706858547952,33.269703388100154,54.74231283162608,18.0,43.0,1.0,59.61463473600719,Healthy,12.19862827917976,0,Vegetative,1
Maize,West,Kharif,Loamy,Drip,32.888926393338394,79.8833171581232,30.217351814195492,20.484314371029516,6.080899830103116,131.8454180373831,35.98557500732016,74.99392473052167,21.0,38.0,0.0,44.05896163582083,Fungal,26.2727653806922,0,Vegetative,1
Rice,North,Rabi,Loamy,Sprinkler,23.715543240736256,68.39875722389475,29.871906324787258,7.593658092066576,7.34429577684952,135.39227636553812,27.218428216433335,65.01444429434393,7.0,52.0,0.0,34.05907920168299,Healthy,16.221136845558974,0,Vegetative,1
Rice,West,Kharif,Clay,Flood,29.429398286594232,82.12387963805007,27.92732539252573,17.89856234026446,6.033943335414921,131.37782127595955,39.72404033030961,49.67281959053287,53.0,69.0,1.0,33.16625890719135,Bacterial,24.168563627085017,0,Vegetative,1
Maize,South,Rabi,Sandy,Drip,25.125014266418063,69.76581129802594,12.49303670190437,22.719870990487905,6.351779504824343,155.3691343773621,82.82385088359354,107.47322716527928,54.0,55.0,0.0,44.23542581037685,Healthy,17.528670041711322,0,Vegetative,1
Maize,North,Kharif,Sandy,Drip,31.66731291226152,64.65001723351318,33.79909477260264,8.819233894443581,8.259333848395713,108.42420894256198,26.010200435924872,109.84671573582052,45.0,55.0,0.0,44.10521571024385,Bacterial,20.472923255167615,0,Vegetative,1
